item,itemLabel,startDate,endDate,sourceDate,psid
Q55194017,Jesús Cardenal Fernández,1997-05-16,2004-04-23,,Q55194017-e003bb20-4718-18be-09dc-f6223c8d9328
Q3009637,Cándido Conde-Pumpido,2004-04-27,2011-12-30,,Q3009637-c6a51060-4c48-9618-4b59-c7ad5498fa3e
Q5819771,Eduardo Torres-Dulce,2011-12-30,2014-12-18,2022-07-21,Q5819771-4337fb8a-4d61-6933-a4c9-e40d626d9c4a
Q43371224,Luis Navajas Ramos,2014-12-20,2015-01-10,2022-07-21,Q43371224-A7EEA916-3016-4526-AA5F-468A09563CC1
Q18647999,Consuelo Madrigal,2015-01-13,2016-11-04,,Q18647999-6e13e3e8-4f94-8bd8-7eda-318a87d07503
Q43371224,Luis Navajas Ramos,2016-11-05,2016-11-26,2022-07-21,Q43371224-82CD634A-5CFB-4B79-A1C4-3E6B378DD6AB
Q27828509,José Manuel Maza,2016-11-25,2017-11-18,2022-07-21,Q27828509-0b0dade2-41cf-4822-623e-a3f33b04412b
Q43371224,Luis Navajas Ramos,2017-11-18,2017-12-11,2022-07-21,Q43371224-2A15A9AB-C44D-49B1-9AF5-0CC9F65871A4
Q43526500,Julián Sánchez Melgar,2017-12-11,2018-06-29,,Q43526500-F4258640-55D4-410C-8BA1-3A73B34921A5
Q43371224,Luis Navajas Ramos,2018-06-22,2018-06-29,2022-07-21,Q43371224-5A86313F-3486-4662-9936-86A201ED6739
Q54932964,María José Segarra,2018-06-29,2020-01-15,,Q54932964-6576e246-406c-ae81-f426-9eee5982be2f
Q43371224,Luis Navajas Ramos,2020-01-15,2020-02-26,2022-07-21,Q43371224-433F2990-B816-4555-8ACF-33556B978928
Q54830302,Dolores Delgado,2020-02-26,2022-07-20,,Q54830302-385274f7-4306-7b54-353f-738ec40dfa50
Q6005038,María Ángeles Sánchez Conde,2022-07-20,,2022-07-21,Q6005038-a82b8d8a-447a-5296-a1d4-039e2792da53
