item,itemLabel,startDate,endDate
Q20899917,Ángel Liberal Lucini,1984-01-11,1986-10-31
Q24280194,Gonzalo Puigcerver Romá,1986-10-31,1990-05-18
Q26215638,Gonzalo Rodríguez Martín-Granizo,1990-05-18,1992-12-16
Q27495887,José Rodrigo Rodrigo,1992-12-23,1996-03-04
Q27495887,José Rodrigo Rodrigo,1996-05-04,1996-07-26
Q60646145,Santiago Valderas Cañestro,1996-07-26,1999-05-21
Q60646145,Santiago Valderas Cañestro,1999-05-21,2000-12-15
Q60647131,Antonio Moreno Barberá,2000-12-15,2004-03-15
Q60647131,Antonio Moreno Barberá,2004-04-17,2004-06-25
Q8963212,Félix Sanz Roldán,2004-06-25,2008-07-18
Q3125146,José Julio Rodríguez Fernández,2008-07-18,2011-11-21
Q3125146,José Julio Rodríguez Fernández,2011-12-20,2011-12-30
Q5859605,Fernando García Sánchez,2011-12-30,2014-06-19
Q5859605,Fernando García Sánchez,2014-06-19,2017-03-24
Q29018615,Fernando Alejandre Martínez,2017-03-24,2018-06-01
Q29018615,Fernando Alejandre Martínez,2018-06-01,2020-01-15
Q82053806,Miguel Ángel Villarroya Vilalta,2020-01-15,2021-01-27
Q29063103,Teodoro Esteban López Calderón,2021-01-27,
